2015-10-14 20:24:14,591 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Volumes/Macintosh HD/Users/lucienmadl/GitHub/ese2015_hello2/Skeleton/src/main/resources
2015-10-14 20:24:14,593 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-10-14 20:24:14,593 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Volumes/Macintosh HD/Users/lucienmadl/GitHub/ese2015_hello2/Skeleton/src/test/resources
2015-10-14 20:25:39,175 [Worker-22] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-10-14 20:25:39,176 [Worker-22] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Volumes/Macintosh HD/Users/lucienmadl/GitHub/ese2015_hello2/Skeleton/src/main/resources
2015-10-14 20:25:39,178 [Worker-22] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-10-14 20:25:39,178 [Worker-22] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Volumes/Macintosh HD/Users/lucienmadl/GitHub/ese2015_hello2/Skeleton/src/test/resources
2015-10-14 20:27:05,088 [Worker-26] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-10-14 20:27:05,088 [Worker-26] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Volumes/Macintosh HD/Users/lucienmadl/GitHub/ese2015_hello2/Skeleton/src/main/resources
2015-10-14 20:27:05,090 [Worker-26] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-10-14 20:27:05,091 [Worker-26] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Volumes/Macintosh HD/Users/lucienmadl/GitHub/ese2015_hello2/Skeleton/src/test/resources
2015-10-14 20:27:57,828 [Worker-26] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-10-14 20:27:57,829 [Worker-26] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Volumes/Macintosh HD/Users/lucienmadl/GitHub/ese2015_hello2/Skeleton/src/main/resources
2015-10-14 20:27:57,831 [Worker-26] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
